product_id	prod_id	Quality	URL	supplier_id	High_res_img	Low_res_img	Thumbnail_img	UNCATID	Category_ID	m_prod_id	ean_upcs	model_name	original_supplier_id	product_view	on_market	country_market_set	Updated
1514	P4830A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1514;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1514.jpg	http://images.icecat.biz/img/norm/low/1514.jpg	http://images.icecat.biz/thumbs/1514.jpg	43172402	222	P4830A		monitor lcd l1815 18", 18.1" viewable	1		0		20170329110507
1515	F1816A	ICECAT	http://prf.icecat.biz/index.cgi?product_id=1515;mi=start;smi=product;	1	http://images.icecat.biz/img/gallery/1515_9705.jpg	http://images.icecat.biz/img/gallery_lows/1515_9705.jpg	http://images.icecat.biz/img/gallery_thumbs/1515_9705.jpg	43171804	154	F1816A	0725184534362	Jornada 720	1		1	GB;IT	20170403113248
1516	F2969A	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1516;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1516.jpg	http://images.icecat.biz/img/norm/low/1516.jpg	http://images.icecat.biz/thumbs/1516.jpg	43171804	154	F2969A		jornada 568 + extended battery (bundle)	1		0		20170403112219
1517	F3466H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1517;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1517.jpg	http://images.icecat.biz/img/norm/low/1517.jpg	http://images.icecat.biz/thumbs/1517.jpg	43171801	151	F3466H		omnibook xe3 c/1.06 GHz 256M/20g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP he	1		0		20170329110507
1518	F5182J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1518;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1518.jpg	http://images.icecat.biz/img/norm/low/1518.jpg	http://images.icecat.biz/thumbs/1518.jpg	43171801	151	F5182J		omnibook xe3 c-m/1.13 GHz 128M/20g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP Pro	1		0		20170329110508
1519	F3935H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1519;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1519.jpg	http://images.icecat.biz/img/norm/low/1519.jpg	http://images.icecat.biz/thumbs/1519.jpg	43171801	151	F3935H		omnibook xe3 c/933 MHz 128M/10g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP he	1		0		20170329110508
1520	F3936J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1520;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1520.jpg	http://images.icecat.biz/img/norm/low/1520.jpg	http://images.icecat.biz/thumbs/1520.jpg	43171801	151	F3936J		omnibook xe3 c/933 MHz 128M/10g 14.1" TFT XGA s/w modem/LAN WXP Pro	1		0		20170329110508
1521	F3937J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1521;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1521.jpg	http://images.icecat.biz/img/norm/low/1521.jpg	http://images.icecat.biz/thumbs/1521.jpg	43171801	151	F3937J		omnibook xe3 c/933 MHz 128M/10g 14.1" TFT XGA DVD s/w modem/LAN WXP Pro	1		0		20170329110508
1522	F3944H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1522;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1522.jpg	http://images.icecat.biz/img/norm/low/1522.jpg	http://images.icecat.biz/thumbs/1522.jpg	43171801	151	F3944H		omnibook xe3 c/933 MHz 128M/10g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP he	1		0		20170329110508
1523	F3946J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1523;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1523.jpg	http://images.icecat.biz/img/norm/low/1523.jpg	http://images.icecat.biz/thumbs/1523.jpg	43171801	151	F3946J		omnibook xe3 c/933 MHz 128M/10g 14.1" TFT XGA s/w modem/LAN WXP Pro	1		0		20170329110508
1524	F3467J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1524;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1524.jpg	http://images.icecat.biz/img/norm/low/1524.jpg	http://images.icecat.biz/thumbs/1524.jpg	43171801	151	F3467J		omnibook xe3 PIII-M/1.06 GHz 512M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP Pro	1		0		20170329110508
1525	F3471H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1525;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1525.jpg	http://images.icecat.biz/img/norm/low/1525.jpg	http://images.icecat.biz/thumbs/1525.jpg	43171801	151	F3471H		omnibook xe3 PIII-M/1.06 GHz 512M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP he	1		0		20170329110508
1526	F3471J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1526;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1526.jpg	http://images.icecat.biz/img/norm/low/1526.jpg	http://images.icecat.biz/thumbs/1526.jpg	43171801	151	F3471J		omnibook xe3 PIII-M/1.06 GHz 512M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP Pro	1		0		20170329110508
1527	F3954J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1527;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1527.jpg	http://images.icecat.biz/img/norm/low/1527.jpg	http://images.icecat.biz/thumbs/1527.jpg	43171801	151	F3954J		omnibook xe3 PIII-M/1.06 GHz 256M/20g 14.1" TFT XGA s/w modem/LAN WXP Pro	1		0		20170329110508
1528	F3974H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1528;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1528.jpg	http://images.icecat.biz/img/norm/low/1528.jpg	http://images.icecat.biz/thumbs/1528.jpg	43171801	151	F3974H		omnibook xe3 PIII-M/1.06 GHz 256M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP he	1		1	DE	20170329110508
1528	F3974H#ABD	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1528;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1528.jpg	http://images.icecat.biz/img/norm/low/1528.jpg	http://images.icecat.biz/thumbs/1528.jpg	43171801	151	F3974H		omnibook xe3 PIII-M/1.06 GHz 256M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP he	1		1	DE	20170329110508
1529	F3974J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1529;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1529.jpg	http://images.icecat.biz/img/norm/low/1529.jpg	http://images.icecat.biz/thumbs/1529.jpg	43171801	151	F3974J		omnibook xe3 PIII-M/1.06 GHz 256M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP Pro	1		0		20170329110508
1530	F5179H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1530;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1530.jpg	http://images.icecat.biz/img/norm/low/1530.jpg	http://images.icecat.biz/thumbs/1530.jpg	43171801	151	F5179H		omnibook xe3 PIII-M/1.13 GHz 256M/30g 15" TFT XGA DVD/cd s/w modem/LAN WXP he	1		0		20170329110508
1531	F3469J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1531;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1531.jpg	http://images.icecat.biz/img/norm/low/1531.jpg	http://images.icecat.biz/thumbs/1531.jpg	43171801	151	F3469J		omnibook xe3 PIII-M/933 MHz 128M/10g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP Pro	1		0		20170329110508
1532	F3473H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1532;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1532.jpg	http://images.icecat.biz/img/norm/low/1532.jpg	http://images.icecat.biz/thumbs/1532.jpg	43171801	151	F3473H		omnibook xe3 PIII-M/933 MHz 128M/10g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP he	1		0		20170329110508
1533	F3473J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1533;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1533.jpg	http://images.icecat.biz/img/norm/low/1533.jpg	http://images.icecat.biz/thumbs/1533.jpg	43171801	151	F3473J		omnibook xe3 PIII-M/933 MHz 128M/10g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP Pro	1		0		20170329110508
1534	F3951H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1534;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1534.jpg	http://images.icecat.biz/img/norm/low/1534.jpg	http://images.icecat.biz/thumbs/1534.jpg	43171801	151	F3951H		omnibook xe3 PIII-M/933 MHz 128M/20g 14.1" TFT XGA cdrw s/w modem/LAN WXP he	1		0		20170329110508
1535	F3952J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1535;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1535.jpg	http://images.icecat.biz/img/norm/low/1535.jpg	http://images.icecat.biz/thumbs/1535.jpg	43171801	151	F3952J		omnibook xe3 PIII-M/933 MHz 128M/20g 15" TFT XGA DVD s/w modem/LAN WXP Pro	1		0		20170329110508
1536	F3969H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1536;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1536.jpg	http://images.icecat.biz/img/norm/low/1536.jpg	http://images.icecat.biz/thumbs/1536.jpg	43171801	151	F3969H		omnibook xe3 PIII-M/933 MHz 128M/20g 14.1" TFT XGA DVD s/w modem/LAN WXP he	1		0		20170329110508
1537	F3970J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1537;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1537.jpg	http://images.icecat.biz/img/norm/low/1537.jpg	http://images.icecat.biz/thumbs/1537.jpg	43171801	151	F3970J		omnibook xe3 PIII-M/933 MHz 128M/20g 14.1" TFT XGA CD-RW s/w modem/LAN WXP Pro	1		0		20170329110508
1538	F4641H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1538;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1538.jpg	http://images.icecat.biz/img/norm/low/1538.jpg	http://images.icecat.biz/thumbs/1538.jpg	43171801	151	F4641H		omnibook xe4100 c-m/1.13 GHz 128M/20g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP he	1		0		20170329110508
1539	F4641J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1539;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1539.jpg	http://images.icecat.biz/img/norm/low/1539.jpg	http://images.icecat.biz/thumbs/1539.jpg	43171801	151	F4641J		omnibook xe4100 c/1.13 GHz 128M/20g 14.1" TFT XGA CD-ROM s/w modem/LAN WXP Pro	1		0		20170329110508
1540	F4642J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1540;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1540.jpg	http://images.icecat.biz/img/norm/low/1540.jpg	http://images.icecat.biz/thumbs/1540.jpg	43171801	151	F4642J		omnibook xe4100 c/1.13 GHz 128M/20g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP Pro	1		0		20170329110508
1541	F4643J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1541;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1541.jpg	http://images.icecat.biz/img/norm/low/1541.jpg	http://images.icecat.biz/thumbs/1541.jpg	43171801	151	F4643J		omnibook xe4100 c/1.2 GHz 256M/30g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP Pro	1		0		20170329110508
1542	F4644H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1542;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1542.jpg	http://images.icecat.biz/img/norm/low/1542.jpg	http://images.icecat.biz/thumbs/1542.jpg	43171801	151	F4644H		omnibook xe4100 c-m/1.2 GHz 256M/30g 14.1" TFT XGA DVD/cd s/w modem/LAN WXP he	1		0		20170329110508
1543	F4644J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1543;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1543.jpg	http://images.icecat.biz/img/norm/low/1543.jpg	http://images.icecat.biz/thumbs/1543.jpg	43171801	151	F4644J		omnibook xe4100 c/1.2 GHz 256M/30g 14.1" TFT XGA DVD/cd s/w modem/LAN WXP Pro	1		0		20170329110508
1544	F4666J	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1544;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1544.jpg	http://images.icecat.biz/img/norm/low/1544.jpg	http://images.icecat.biz/thumbs/1544.jpg	43171801	151	F4666J		omnibook  xe4400 P4/1.8 GHz 256M/20g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP Pro	1		0		20170329110508
1545	F4665H	SUPPLIER	http://prf.icecat.biz/index.cgi?product_id=1545;mi=start;smi=product;	1	http://images.icecat.biz/img/norm/high/1545.jpg	http://images.icecat.biz/img/norm/low/1545.jpg	http://images.icecat.biz/thumbs/1545.jpg	43171801	151	F4665H		omnibook xe4400 P4/2 GHz 256M/30g 14.1" TFT XGA DVD-rom s/w modem/LAN WXP he	1		0		20170329110508
